Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
41859035,2011-05-11 18:15:28.0000008,12.1,2011-05-11 18:15:28 UTC,-74.00043631002418,40.744087924054185,-73.97661580098882,40.75235379661241,5
68701026,2013-04-07 06:17:41.0000007,15.1,2013-04-07 06:17:41 UTC,-73.95970053175755,40.688670681551976,-73.92597226633423,40.64733688433872,5
54532641,2013-12-26 23:00:06.0000001,9.3,2013-12-26 23:00:06 UTC,-73.95417875028002,40.7389453345381,-74.00344695974269,40.74530878622371,6
83657868,2012-10-19 18:26:04.0000003,12.7,2012-10-19 18:26:04 UTC,-74.0615738059425,40.66326234337218,-74.04273764436873,40.64573408996051,1
26667240,2010-02-22 22:29:20.0000004,17.1,2010-02-22 22:29:20 UTC,-74.0377829662856,40.70345624447307,-74.05478232853264,40.70419992869967,5
69702083,2013-06-20 02:45:04.0000008,16.6,2013-06-20 02:45:04 UTC,-73.94511235199997,40.723596173227115,-73.93508721742754,40.78535801993474,2
76834170,2015-02-04 21:25:56.0000002,12.4,2015-02-04 21:25:56 UTC,-73.88782547368977,40.68581886077746,-73.92494364888906,40.67215643191922,1
85096717,2010-02-01 21:53:12.0000007,19.9,2010-02-01 21:53:12 UTC,-73.96470989745787,40.723329187828874,-73.96986463832671,40.740892829228194,1
63648466,2013-11-25 05:30:37.0000002,9.6,2013-11-25 05:30:37 UTC,-73.95170595613371,40.716804195943396,-73.94247027122323,40.692500772053926,6
64847695,2010-12-22 18:11:52.0000005,3.9,2010-12-22 18:11:52 UTC,-73.90966299757292,40.82984235948513,-73.86615084877523,40.86427297957747,3
87334443,2009-08-21 00:17:35.0000005,7.1,2009-08-21 00:17:35 UTC,-74.0055532045556,40.72660202712707,-73.99497045824238,40.732709852044366,5
2626523,2011-09-20 02:08:52.0000002,9.3,2011-09-20 02:08:52 UTC,-74.14099813756076,40.67795287515411,-74.11192928044854,40.717221449559965,6
79980861,2010-06-02 04:00:38.0000002,8.2,2010-06-02 04:00:38 UTC,-73.97054451732072,40.64028791983567,-73.9829119105786,40.63588941480607,1
26354220,2010-04-28 20:26:27.0000007,14.1,2010-04-28 20:26:27 UTC,-74.00390309150735,40.64564722940605,-74.01353233147314,40.64055716622834,1
29604574,2012-03-23 04:47:46.0000007,6.5,2012-03-23 04:47:46 UTC,-73.96858225304851,40.826615435926435,-73.95235471695764,40.81646382724165,1
51523316,2010-06-21 16:22:58.0000005,10.2,2010-06-21 16:22:58 UTC,-73.95370971303839,40.7945006129862,-73.95364146868702,40.784503387091256,3
8888454,2011-06-11 03:17:29.0000002,12.0,2011-06-11 03:17:29 UTC,-74.0490185317114,40.74863240799451,-74.0927697927578,40.76696049159962,2
26472154,2013-10-27 17:31:13.0000001,6.0,2013-10-27 17:31:13 UTC,-74.02230226497937,40.702632863745265,-74.00154178819719,40.679436068144206,1
94924048,2013-05-19 20:40:06.0000004,18.1,2013-05-19 20:40:06 UTC,-74.01607761735515,40.669405635852264,-73.99203336358316,40.66713051967988,1
92480454,2015-03-24 16:39:09.0000003,22.3,2015-03-24 16:39:09 UTC,-73.96714336970913,40.75044142411883,-73.9647795299035,40.77376046594925,1
21553486,2011-09-26 08:54:41.0000005,18.2,2011-09-26 08:54:41 UTC,-74.06006372392083,40.71134200304585,-74.01808496072884,40.760849473624084,1
37834548,2015-02-08 16:07:14.0000007,5.1,2015-02-08 16:07:14 UTC,-73.97243753093593,40.714338536299856,-73.92958051071578,40.713673174131166,1
97890827,2012-09-01 12:08:02.0000004,6.8,2012-09-01 12:08:02 UTC,-74.0863869340173,40.75324758127675,-74.0935132078937,40.73648203926228,3
45876726,2013-04-22 00:43:56.0000004,26.3,2013-04-22 00:43:56 UTC,-73.98203056182834,40.80344234072107,-74.00497543998765,40.79188792815904,6
2955783,2010-03-12 01:49:34.0000002,10.8,2010-03-12 01:49:34 UTC,-73.9012866282607,40.75653181296242,-73.86154685675808,40.74315692616027,1
66193089,2015-02-11 03:30:19.0000004,14.9,2015-02-11 03:30:19 UTC,-73.93396207792752,40.73085664155889,-73.93468693198828,40.71888858726907,1
62350443,2011-12-24 21:49:52.0000001,15.6,2011-12-24 21:49:52 UTC,-74.05641631239162,40.72933137224603,-74.04605536496382,40.65467344609694,1
73197477,2013-09-12 14:19:12.0000002,10.3,2013-09-12 14:19:12 UTC,-74.05319291040834,40.67072921661699,-73.98826394610113,40.64271802551308,5
61498615,2011-03-13 01:53:26.0000008,18.6,2011-03-13 01:53:26 UTC,-74.08385323840261,40.655071833244406,-74.10259845381746,40.63087015536558,1
84687961,2013-11-13 19:15:32.0000003,9.7,2013-11-13 19:15:32 UTC,-73.96557182930648,40.7454201018642,-73.93313654439851,40.7399342409156,2
83225108,2012-01-03 14:49:37.0000003,28.3,2012-01-03 14:49:37 UTC,-73.97378657582786,40.74167087714972,-73.95631379143926,40.73390630036074,1
7627128,2012-12-28 21:14:07.0000004,5.4,2012-12-28 21:14:07 UTC,-73.99040088482653,40.677388685580986,-74.0063501913832,40.65114081899108,1
53150028,2010-05-24 06:34:19.0000001,18.0,2010-05-24 06:34:19 UTC,-73.979952916863,40.71560266309659,-73.90407268556696,40.74547422116484,1
60445778,2012-12-01 07:46:18.0000001,7.6,2012-12-01 07:46:18 UTC,-73.98208460275168,40.718107233818756,-73.98688247145749,40.760082824573814,6
71774225,2010-05-24 03:13:25.0000007,4.4,2010-05-24 03:13:25 UTC,-73.95911695592167,40.588249601287544,-73.96064825631385,40.51470364306657,5
40986689,2011-10-30 01:47:34.0000005,3.5,2011-10-30 01:47:34 UTC,-74.03459003595447,40.74383074563698,-74.03810461268178,40.725264194666835,2
7240307,2014-03-29 14:40:05.0000003,6.0,2014-03-29 14:40:05 UTC,-73.98874599556531,40.728528060677206,-73.99569781819773,40.7549080639237,5
60347884,2014-10-29 10:31:07.0000001,15.2,2014-10-29 10:31:07 UTC,-73.98203164881362,40.69062841596893,-73.96338321878113,40.69680129893508,2
42907504,2011-03-01 21:34:16.0000004,8.3,2011-03-01 21:34:16 UTC,-74.0538254483708,40.74346940774182,-74.05502958961462,40.71127385436778,1
99229304,2015-01-15 00:36:36.0000006,16.8,2015-01-15 00:36:36 UTC,-74.02614480564884,40.733364613215606,-74.07754407012061,40.763612624636814,5
47266289,2009-03-09 18:27:56.0000008,4.6,2009-03-09 18:27:56 UTC,-73.96249521191088,40.66034165409016,-73.93704369991497,40.66432781317499,5
8610710,2015-05-25 07:14:56.0000003,5.3,2015-05-25 07:14:56 UTC,-73.99510670455622,40.7410955544129,-73.9945896816096,40.758528109173,2
2962123,2013-04-29 19:41:52.0000003,10.5,2013-04-29 19:41:52 UTC,-74.02557184563216,40.80377425023974,-74.03897351440816,40.76979568159116,6
77466837,2010-03-11 02:38:49.0000003,6.3,2010-03-11 02:38:49 UTC,-73.97493517951746,40.676675435651106,-73.98676468911059,40.655827612037264,6
45763609,2012-08-28 08:06:44.0000003,11.9,2012-08-28 08:06:44 UTC,-74.04452818807563,40.707145718975596,-74.07115003972896,40.715436226426604,5
83669159,2012-10-15 18:09:05.0000002,3.4,2012-10-15 18:09:05 UTC,-74.02419387068916,40.722970793174476,-74.05381324046104,40.72748441093813,1
57108521,2011-09-28 05:12:23.0000005,9.0,2011-09-28 05:12:23 UTC,-74.01100422865748,40.627304305743586,-74.04601988069868,40.58305651062471,1
79517602,2010-07-29 22:16:45.0000007,13.7,2010-07-29 22:16:45 UTC,-74.06759839964948,40.70932264990529,-74.08518631262311,40.67028637147028,1
89109811,2012-05-14 07:25:19.0000004,11.3,2012-05-14 07:25:19 UTC,-74.07574622144033,40.70326653959865,-74.04208898458117,40.7106279169121,1
80195128,2015-05-04 03:48:24.0000004,17.2,2015-05-04 03:48:24 UTC,-73.98242626728916,40.774168695406374,-73.96551296574728,40.73936784024281,1
83131209,2010-05-26 20:33:55.0000003,10.9,2010-05-26 20:33:55 UTC,-74.00471105790976,40.78184998905358,-73.94393871204066,40.779486528037765,1
89884311,2015-02-11 20:26:45.0000005,6.8,2015-02-11 20:26:45 UTC,-74.04219517241002,40.72228992202493,-74.05007300321523,40.74174678391085,1
11593294,2009-11-30 23:51:53.0000004,12.0,2009-11-30 23:51:53 UTC,-74.06106214931015,40.672590965097044,-74.0556974757276,40.662129959492766,1
59767334,2009-06-09 20:15:59.0000008,3.0,2009-06-09 20:15:59 UTC,-74.00432901264897,40.69862563813379,-73.98542592864375,40.73485206866354,2
70188051,2012-07-23 05:03:07.0000001,22.0,2012-07-23 05:03:07 UTC,-73.97009337974828,40.685282824830956,-73.99558386249917,40.6558976717146,2
29874892,2013-09-24 21:12:39.0000004,20.1,2013-09-24 21:12:39 UTC,-74.03689253075973,40.71050375732434,-74.05072969392151,40.66902415402068,1
43764827,2012-10-01 12:11:07.0000006,5.0,2012-10-01 12:11:07 UTC,-74.06251894642777,40.75916528313409,-74.02665629111691,40.75276996427925,1
9428945,2009-05-20 17:39:57.0000007,8.1,2009-05-20 17:39:57 UTC,-74.01169691971444,40.803342827126635,-74.01122390992651,40.80307182016191,6
90665469,2014-03-03 06:12:12.0000006,7.6,2014-03-03 06:12:12 UTC,-74.0317581932491,40.73212039937268,-74.04088308700821,40.7247187612803,3
45353390,2011-07-21 08:20:49.0000004,15.9,2011-07-21 08:20:49 UTC,-74.05160022112669,40.730581216184376,-74.06658246264679,40.781007808861446,6
17535370,2012-05-21 20:33:03.0000006,14.3,2012-05-21 20:33:03 UTC,-73.98463928802647,40.76973106385046,-73.95925700223671,40.751018207930414,1
10659235,2012-12-07 15:44:05.0000003,7.1,2012-12-07 15:44:05 UTC,-73.96550347245405,40.70640075822881,-73.99602444827437,40.74999614905522,1
56004788,2013-10-28 20:10:12.0000007,4.6,2013-10-28 20:10:12 UTC,-73.97742133057557,40.63374663533423,-73.9776915257626,40.6125343600129,5
21041827,2009-04-21 07:18:15.0000003,8.3,2009-04-21 07:18:15 UTC,-74.00286663639281,40.65190687161437,-74.00854140458887,40.63658518897508,6
70274415,2013-02-10 06:47:34.0000003,15.2,2013-02-10 06:47:34 UTC,-73.93811421930221,40.65976424776253,-73.93212943589336,40.69214179965726,1
36637741,2013-12-22 20:05:47.0000003,6.1,2013-12-22 20:05:47 UTC,-74.11895646849116,40.78530807987159,-74.1119880750891,40.770838076655565,1
3928656,2010-04-14 21:50:09.0000005,10.6,2010-04-14 21:50:09 UTC,-74.00820577780131,40.73466585395219,-73.97100633704463,40.79369417197756,1
31942317,2013-07-29 17:22:20.0000007,7.9,2013-07-29 17:22:20 UTC,-74.01523472805324,40.67323723489586,-74.03215046915496,40.706416685104834,2
12637846,2012-11-11 15:24:54.0000006,20.3,2012-11-11 15:24:54 UTC,-73.95256829488619,40.72736160050298,-73.94270300595618,40.751205098661536,3
60428155,2009-06-29 21:42:33.0000007,5.7,2009-06-29 21:42:33 UTC,-73.98196751161066,40.795487115571696,-73.94441539584224,40.8053009224716,5
35486568,2014-04-20 00:50:29.0000002,14.5,2014-04-20 00:50:29 UTC,-74.05257938158688,40.72041947858223,-74.015514094242,40.7374636012424,5
64532441,2013-11-11 14:38:01.0000008,9.6,2013-11-11 14:38:01 UTC,-73.9910941146251,40.66345849752674,-73.99659598179207,40.67128307647929,1
27914093,2010-06-10 10:20:59.0000007,6.7,2010-06-10 10:20:59 UTC,-74.03069795741366,40.75979742774404,-73.96610883890096,40.750888840493054,5
51056625,2011-10-31 01:02:20.0000001,9.8,2011-10-31 01:02:20 UTC,-74.02705173298351,40.69817788074858,-73.99757301079977,40.65298220682785,1
20199744,2015-06-23 20:03:48.0000001,6.9,2015-06-23 20:03:48 UTC,-74.02188380183003,40.78007905180013,-74.04161875351089,40.71311916614009,5
16115683,2010-03-15 00:57:31.0000008,10.6,2010-03-15 00:57:31 UTC,-73.9215832373531,40.685637803145696,-73.89196398246382,40.70926587618493,1
60917267,2014-11-21 03:29:23.0000004,5.6,2014-11-21 03:29:23 UTC,-74.00937043054743,40.70232488697702,-74.02814281051232,40.75295971414061,3
84125060,2014-11-15 13:15:56.0000003,18.3,2014-11-15 13:15:56 UTC,-73.95871861717887,40.776263233456355,-74.0101271211673,40.82987065819235,1
82099678,2014-09-19 15:29:58.0000001,12.5,2014-09-19 15:29:58 UTC,-73.99979731954231,40.67128569302406,-74.00777555333711,40.62123529453485,2
49201607,2011-05-23 04:47:33.0000001,12.2,2011-05-23 04:47:33 UTC,-74.03885121166394,40.78257833869601,-74.08484246823855,40.736614002455504,5
59615868,2009-07-04 19:14:29.0000004,24.3,2009-07-04 19:14:29 UTC,-73.99447020633004,40.66447902782963,-74.02036439128582,40.69175215393802,1
78070657,2011-02-19 00:38:42.0000001,8.2,2011-02-19 00:38:42 UTC,-73.90893401924636,40.69174501009864,-73.86703728218214,40.692133494199034,6
54006196,2015-02-01 16:23:58.0000006,11.7,2015-02-01 16:23:58 UTC,-74.06786344651086,40.73955551189239,-74.08679669267933,40.75891316910044,1
54908222,2013-12-17 20:23:52.0000001,15.1,2013-12-17 20:23:52 UTC,-74.02538013941573,40.74497026141782,-74.02668953218839,40.73712796382249,3
23225219,2014-09-28 04:12:48.0000005,12.1,2014-09-28 04:12:48 UTC,-74.0656318144074,40.71747882735172,-74.11501455366181,40.674177752779066,2
77931891,2014-02-07 21:08:26.0000008,7.4,2014-02-07 21:08:26 UTC,-74.01279760584693,40.783446280821956,-73.95810110780255,40.8108919754266,3
75985095,2010-02-25 07:33:41.0000006,9.8,2010-02-25 07:33:41 UTC,-74.06374248836535,40.70867048111524,-74.04506919736815,40.72983339405335,5
18758150,2013-10-31 04:49:21.0000008,8.6,2013-10-31 04:49:21 UTC,-74.11329843615596,40.77409224955108,-74.12727247771917,40.76036240352565,1
53247693,2014-11-27 09:05:44.0000006,6.2,2014-11-27 09:05:44 UTC,-74.04171552365749,40.761873696513845,-74.08256764503636,40.78265229193845,5
56931292,2013-07-16 20:08:28.0000002,7.9,2013-07-16 20:08:28 UTC,-73.90237996435037,40.76999359131075,-73.86811523539747,40.7932112421502,5
54892460,2013-12-13 07:22:08.0000008,4.4,2013-12-13 07:22:08 UTC,-73.95191132985659,40.64172011869564,-74.00357079877695,40.6301571052842,1
51581412,2012-10-22 03:46:41.0000008,17.8,2012-10-22 03:46:41 UTC,-74.034128765532,40.602302951426346,-74.0318721876181,40.67396762502665,3
19046583,2011-03-25 03:08:05.0000005,7.9,2011-03-25 03:08:05 UTC,-74.03146420365152,40.7590390746838,-74.02589049433055,40.74789616012491,3
1219632,2015-01-11 07:15:34.0000007,8.6,2015-01-11 07:15:34 UTC,-74.11435240362184,40.688479488931904,-74.15566524372531,40.72991017252133,1
49694649,2011-12-01 02:43:28.0000003,32.5,2011-12-01 02:43:28 UTC,-74.01224736760085,40.67720217603127,-73.97483935327554,40.684744795554735,1
55836696,2010-09-04 14:23:10.0000004,7.4,2010-09-04 14:23:10 UTC,-74.04373222096467,40.7751036864824,-73.99482598780442,40.74876812737386,5
95944116,2013-03-06 19:42:57.0000002,7.8,2013-03-06 19:42:57 UTC,-73.9651895302962,40.68401445384701,-74.00369156778154,40.62686295511917,1
57385005,2012-10-08 22:54:40.0000001,11.1,2012-10-08 22:54:40 UTC,-73.99153380149546,40.6561897508623,-73.98858509418163,40.61069977940343,5
45558344,2014-06-20 17:03:10.0000008,6.3,2014-06-20 17:03:10 UTC,-73.97222026679842,40.75187607191998,-73.9757060540213,40.73907277456468,5
90308366,2013-08-19 12:09:17.0000002,8.5,2013-08-19 12:09:17 UTC,-74.02199673669853,40.70523593715773,-73.97539237775925,40.74964092571397,1
53220294,2013-05-14 05:25:08.0000001,8.9,2013-05-14 05:25:08 UTC,-74.05017617947688,40.693507123748226,-74.02205276056672,40.69955543947132,1
93331073,2014-11-13 14:41:02.0000005,3.0,2014-11-13 14:41:02 UTC,-73.95059915402061,40.73566154613648,-73.95232710134394,40.76282048830105,6
26318622,2014-11-21 08:38:17.0000002,9.3,2014-11-21 08:38:17 UTC,-74.06858090162268,40.73107918346702,-73.99816878010571,40.72980857260927,1
43112198,2009-04-08 10:32:46.0000003,4.7,2009-04-08 10:32:46 UTC,-74.1206011405177,40.69730801868956,-74.1427062081712,40.76641924559242,2
41718888,2011-08-21 22:57:56.0000008,6.9,2011-08-21 22:57:56 UTC,-73.89726519092613,40.765962177445175,-73.87046641184132,40.803249536383696,1
98660791,2010-06-11 23:51:56.0000005,8.7,2010-06-11 23:51:56 UTC,-74.01779830340621,40.671718821045005,-74.01864626736784,40.68761392733104,3
23824906,2014-12-02 00:22:42.0000004,21.0,2014-12-02 00:22:42 UTC,-73.98742554733572,40.69548525678091,-73.97482666159107,40.65713727567525,6
25353868,2010-09-08 17:12:30.0000001,17.0,2010-09-08 17:12:30 UTC,-74.0745328543516,40.69300151004906,-74.04115579753316,40.691173502380394,1
12837900,2009-06-08 12:04:26.0000007,14.0,2009-06-08 12:04:26 UTC,-74.00529776573005,40.705446634888844,-73.9889802800111,40.68469534486278,2
54440153,2010-04-04 13:10:39.0000007,6.9,2010-04-04 13:10:39 UTC,-74.07724258024733,40.71223230215497,-74.1677585288463,40.67997090801806,6
95520810,2011-02-26 00:41:18.0000001,35.5,2011-02-26 00:41:18 UTC,-74.03073102946789,40.739563522803756,-74.08172171446256,40.767184237719505,1
24310971,2011-05-22 06:48:47.0000003,5.2,2011-05-22 06:48:47 UTC,-73.99410351759406,40.79486169582476,-73.97705105483827,40.7376319731009,1
46966833,2011-04-06 09:03:04.0000008,9.9,2011-04-06 09:03:04 UTC,-74.09567994045796,40.61871678555372,-74.05163109600045,40.65935167250491,6
43253069,2011-12-20 07:30:58.0000004,9.1,2011-12-20 07:30:58 UTC,-74.08434585457586,40.69979536112354,-74.06080574219217,40.65445203864199,1
94095340,2011-01-08 06:04:36.0000007,4.2,2011-01-08 06:04:36 UTC,-73.96895484564602,40.70531876082486,-73.98942119164114,40.72801581359145,1
19416379,2009-05-21 06:42:58.0000002,6.1,2009-05-21 06:42:58 UTC,-73.9517810552969,40.68597251128493,-73.97918513671398,40.688722534609965,1
46160183,2011-11-11 15:19:45.0000001,17.3,2011-11-11 15:19:45 UTC,-74.10721605302756,40.729595714952595,-74.08755683981789,40.7616064868258,1
64702222,2015-05-15 09:46:36.0000005,4.0,2015-05-15 09:46:36 UTC,-73.98240673268347,40.74458377054102,-74.04573962131984,40.78147677594205,1
51433464,2009-07-02 03:45:34.0000003,9.9,2009-07-02 03:45:34 UTC,-73.97035403117539,40.66828545167543,-73.99688595501075,40.652238587371976,1
72350743,2014-12-07 03:34:30.0000008,5.4,2014-12-07 03:34:30 UTC,-74.04678789755141,40.673966066926,-73.99249247753022,40.67566574149802,1
42699843,2015-06-10 13:31:56.0000003,8.8,2015-06-10 13:31:56 UTC,-74.00030303270002,40.704430488061604,-74.00510066567358,40.76047110912702,2
91710033,2009-09-22 16:56:29.0000007,8.4,2009-09-22 16:56:29 UTC,-74.05803789922349,40.6998572944303,-74.08346541314603,40.69801145603877,1
91879064,2013-08-05 11:48:37.0000003,9.3,2013-08-05 11:48:37 UTC,-74.08076674452664,40.680065187331884,-74.0842096704484,40.68718279440826,5
69940526,2013-12-07 11:24:12.0000005,8.4,2013-12-07 11:24:12 UTC,-74.0532756791168,40.76750290134883,-74.02058153912932,40.77805895759573,1
78876439,2014-09-29 02:14:18.0000001,2.2,2014-09-29 02:14:18 UTC,-73.985936550114,40.711326987188315,-73.98968945915607,40.77772722489652,1
93483781,2010-03-26 19:01:18.0000002,9.6,2010-03-26 19:01:18 UTC,-74.05402780564057,40.68950703162966,-74.04536416905336,40.688151569776764,1
12545138,2013-03-10 08:11:23.0000001,5.8,2013-03-10 08:11:23 UTC,-74.03086999823128,40.71756881863357,-74.00820401573348,40.66085219636992,2
59551653,2014-07-01 19:40:13.0000001,5.7,2014-07-01 19:40:13 UTC,-74.0331108062238,40.655157027458934,-74.07482011085231,40.65666296418166,1
85161666,2015-06-21 04:13:37.0000002,9.1,2015-06-21 04:13:37 UTC,-74.05649537564746,40.75747990419629,-74.0579002833334,40.76923308870679,2
24585325,2012-01-10 02:46:49.0000004,8.1,2012-01-10 02:46:49 UTC,-73.92761476639221,40.80604096705886,-73.90651853292832,40.828489980078515,1
87482873,2010-07-05 21:28:10.0000004,6.6,2010-07-05 21:28:10 UTC,-74.09788936669894,40.60124971202422,-74.07619233277265,40.579484572873035,5
43279843,2013-01-03 14:06:05.0000007,13.5,2013-01-03 14:06:05 UTC,-74.03503141626067,40.72828451361598,-74.03852107313655,40.750559853694654,6
49272914,2010-05-07 04:30:10.0000004,4.4,2010-05-07 04:30:10 UTC,-74.06574724866891,40.692458124525544,-74.01304067941581,40.69374071675609,6
50621467,2010-01-07 19:09:55.0000007,7.1,2010-01-07 19:09:55 UTC,-74.09185701604855,40.67196032205751,-74.07430232301233,40.68675078566673,1
86942958,2011-06-13 05:08:27.0000008,9.8,2011-06-13 05:08:27 UTC,-73.93870618312617,40.70866581508968,-73.90137532925844,40.711035336998904,1
