Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
61221198,2009-09-10 20:17:36.0000002,6.9,2009-09-10 20:17:36 UTC,-74.07514525676181,40.608856746489124,-74.08386044427066,40.56613550431766,1
80757501,2012-02-27 02:08:35.0000005,20.9,2012-02-27 02:08:35 UTC,-73.92735616588458,40.65518747305877,-73.91591305473374,40.67797821574602,1
17861870,2014-09-06 10:45:23.0000003,11.7,2014-09-06 10:45:23 UTC,-74.02697342366395,40.70479367904141,-74.0493483235241,40.665429919300806,1
53286002,2014-09-03 23:39:00.0000005,12.1,2014-09-03 23:39:00 UTC,-73.94702415512604,40.672808741079805,-73.95212624077946,40.691128422446745,6
33049003,2009-08-24 11:32:33.0000007,16.4,2009-08-24 11:32:33 UTC,-73.98671432724363,40.75421410583489,-74.02465565382555,40.717322405008154,1
62136438,2012-10-17 14:14:05.0000001,6.5,2012-10-17 14:14:05 UTC,-74.00083772455523,40.70143443367861,-74.01524629498729,40.71694024632389,6
63194931,2012-02-24 15:29:31.0000008,11.6,2012-02-24 15:29:31 UTC,-74.08875774728925,40.674574931025205,-74.09327116594461,40.661476327071476,2
66285250,2010-09-14 00:38:02.0000005,5.8,2010-09-14 00:38:02 UTC,-74.00803868368168,40.7042769727047,-74.03515538988718,40.691914456989885,2
70537252,2010-09-29 14:36:43.0000002,22.8,2010-09-29 14:36:43 UTC,-73.9577741172062,40.73863174521574,-73.99639107120454,40.73605263644229,3
60248434,2010-11-29 10:33:51.0000007,10.0,2010-11-29 10:33:51 UTC,-73.89617197180318,40.77047598489851,-73.92922485783043,40.783971654768706,3
62306900,2010-09-10 08:03:58.0000005,13.1,2010-09-10 08:03:58 UTC,-74.03469217819828,40.74585365478935,-74.03072319713938,40.72728724592387,1
56831368,2011-02-12 08:04:21.0000004,28.8,2011-02-12 08:04:21 UTC,-73.98673288833027,40.74006399825163,-74.01122988846356,40.75937730790329,1
11959014,2012-04-01 06:31:57.0000006,16.7,2012-04-01 06:31:57 UTC,-74.09358455198013,40.79261987203655,-74.17560044222068,40.800992891008576,3
57972561,2015-01-20 06:52:39.0000008,9.4,2015-01-20 06:52:39 UTC,-73.98468098211539,40.63478048562017,-73.97320444173913,40.61784350035841,1
49900483,2009-11-23 05:07:11.0000006,34.5,2009-11-23 05:07:11 UTC,-74.09661150918555,40.71861877216082,-74.10392098664528,40.65922159642322,1
21193880,2015-01-28 08:58:20.0000004,5.7,2015-01-28 08:58:20 UTC,-74.02489011823526,40.70518535075669,-74.01455747434207,40.70740941211001,3
4385357,2010-11-29 23:46:01.0000004,7.7,2010-11-29 23:46:01 UTC,-74.08593594126381,40.72474496682217,-74.08702216260639,40.73042650318013,2
45738553,2011-01-21 10:42:35.0000003,10.8,2011-01-21 10:42:35 UTC,-74.05274200412697,40.69127252927826,-74.09659377712148,40.735842337110654,1
69574553,2014-12-04 03:59:12.0000008,6.8,2014-12-04 03:59:12 UTC,-73.92207190526055,40.706090507669494,-73.87498215231918,40.7243945129039,1
17845364,2014-12-03 00:49:39.0000002,10.7,2014-12-03 00:49:39 UTC,-74.01688303148808,40.74647694945828,-73.97599963998799,40.754470318276816,1
53157313,2014-09-29 14:32:43.0000004,6.4,2014-09-29 14:32:43 UTC,-74.00678931647779,40.75764559394232,-73.96364257047331,40.73894189298966,1
96672411,2015-03-02 20:01:53.0000007,9.4,2015-03-02 20:01:53 UTC,-74.073258314992,40.70101082499477,-74.07389039842296,40.74580137709043,5
12392366,2013-03-23 00:26:34.0000004,6.1,2013-03-23 00:26:34 UTC,-74.07943023290102,40.64599176529923,-74.08046121618757,40.603881453881954,2
70778859,2011-11-04 16:55:03.0000007,5.7,2011-11-04 16:55:03 UTC,-74.00787772644564,40.77328657373499,-73.98606150007858,40.72500571001402,1
89883975,2012-04-04 19:48:27.0000007,15.7,2012-04-04 19:48:27 UTC,-74.0800147133526,40.68063690774014,-74.10446428705285,40.683966073757404,5
14479854,2010-10-06 22:17:07.0000006,13.4,2010-10-06 22:17:07 UTC,-74.06655328278259,40.650010175083594,-74.0906579173886,40.638479750947624,2
74506850,2011-08-30 02:34:37.0000004,6.4,2011-08-30 02:34:37 UTC,-73.99871270474337,40.730522098833084,-73.94264166936398,40.71030607950221,5
14187277,2010-11-09 05:48:23.0000006,8.7,2010-11-09 05:48:23 UTC,-74.13684330270814,40.73205915098853,-74.1582358931965,40.70336834378131,2
69979792,2012-02-21 14:53:16.0000007,20.2,2012-02-21 14:53:16 UTC,-73.89777078995391,40.78184504025128,-73.88065338347205,40.74615824613274,5
38709731,2010-12-27 16:17:05.0000006,10.3,2010-12-27 16:17:05 UTC,-73.98293216963091,40.69955963563419,-73.9795970522165,40.746854493921404,1
27939239,2009-11-18 09:07:47.0000002,6.6,2009-11-18 09:07:47 UTC,-74.11493456916294,40.72609081461887,-74.06900543852375,40.72461259275996,6
24027075,2013-12-20 18:56:43.0000007,8.3,2013-12-20 18:56:43 UTC,-74.03678095347527,40.7315317560577,-73.99250428075439,40.73618146235017,5
82200125,2011-10-11 14:05:12.0000007,9.2,2011-10-11 14:05:12 UTC,-74.0070904384154,40.694911162011486,-74.01741416150209,40.68414044357809,3
87191493,2012-01-08 03:09:08.0000006,5.7,2012-01-08 03:09:08 UTC,-73.98420664141632,40.692966760968126,-74.02466910811971,40.685594218987895,6
88796277,2013-09-24 01:01:09.0000004,10.8,2013-09-24 01:01:09 UTC,-73.96411486084905,40.77563756142918,-73.95968413716787,40.78509586191338,1
67401385,2011-10-17 14:43:10.0000007,11.7,2011-10-17 14:43:10 UTC,-74.06779389692163,40.687666463500136,-74.06552832504565,40.67191211314785,1
23335235,2012-04-24 10:38:22.0000003,14.7,2012-04-24 10:38:22 UTC,-74.0803428860115,40.6840835994976,-74.08253748614014,40.72415564380252,5
1271836,2011-05-11 04:10:22.0000004,9.2,2011-05-11 04:10:22 UTC,-74.0558227608144,40.7830994717096,-74.07109751657714,40.7833675470326,1
4584702,2009-12-30 00:01:12.0000001,6.5,2009-12-30 00:01:12 UTC,-73.95020710693193,40.643299786834014,-73.94748355230288,40.652445303598135,5
53631083,2014-10-18 19:56:24.0000003,11.5,2014-10-18 19:56:24 UTC,-74.07582180571355,40.74852619651759,-74.07425344173842,40.7489762511108,6
9585377,2009-12-22 21:30:14.0000001,11.3,2009-12-22 21:30:14 UTC,-74.03151654532398,40.76690395295215,-74.02128381945155,40.7083316411596,1
87544585,2010-04-29 20:09:30.0000004,6.3,2010-04-29 20:09:30 UTC,-73.98128755742052,40.64979658228997,-73.95643627344701,40.65296199900437,6
86157821,2013-05-17 23:57:26.0000004,13.1,2013-05-17 23:57:26 UTC,-74.0096599246169,40.679417239755566,-73.98689309461909,40.72992616009925,2
88655395,2013-06-26 05:35:36.0000008,21.0,2013-06-26 05:35:36 UTC,-74.07479961500096,40.69141812748455,-74.11738859268193,40.686807693979645,2
18824013,2013-07-18 13:01:37.0000008,18.7,2013-07-18 13:01:37 UTC,-73.98599689664465,40.78736305503321,-74.00645683910655,40.78436219429784,3
37601694,2011-04-29 23:04:54.0000002,4.3,2011-04-29 23:04:54 UTC,-73.96186736085713,40.74258039283922,-73.97144667515786,40.77585140180374,1
68105583,2014-08-29 06:16:38.0000006,16.2,2014-08-29 06:16:38 UTC,-73.94985084665016,40.775837365005685,-73.9531896102933,40.753530460008506,2
61304654,2009-11-21 22:41:25.0000001,9.2,2009-11-21 22:41:25 UTC,-74.06177987279571,40.762795111577596,-74.08473655435905,40.74507909899548,6
35119117,2010-06-09 06:33:27.0000008,6.8,2010-06-09 06:33:27 UTC,-74.07120590493992,40.686684670065155,-74.12451564225192,40.67716688071046,1
37433622,2011-07-17 20:42:47.0000001,2.3,2011-07-17 20:42:47 UTC,-73.98153185776876,40.78905001858784,-73.99259744264589,40.785227442277076,3
90482491,2011-04-24 12:58:05.0000005,12.3,2011-04-24 12:58:05 UTC,-73.98771607254696,40.66715650403856,-74.01611875891047,40.641789252670804,1
61031992,2012-07-26 00:49:54.0000008,13.2,2012-07-26 00:49:54 UTC,-74.00921951836845,40.70907861891647,-73.96818461142054,40.68684135022555,1
56105831,2009-08-29 08:51:17.0000005,7.1,2009-08-29 08:51:17 UTC,-74.04180977163223,40.706769221624675,-74.07837188750116,40.652520701283365,1
4366612,2009-04-26 07:08:49.0000005,5.7,2009-04-26 07:08:49 UTC,-73.95412173798569,40.71884356246729,-74.00819537396431,40.687380308623375,1
59743503,2014-11-21 17:00:45.0000005,7.7,2014-11-21 17:00:45 UTC,-73.97147966673145,40.797186953607756,-73.95803503441303,40.794188168072694,1
92693393,2015-03-24 20:30:25.0000001,12.7,2015-03-24 20:30:25 UTC,-74.10582861607168,40.66855610287126,-74.1315418670487,40.65277279097125,1
37258670,2010-01-26 23:40:12.0000002,17.3,2010-01-26 23:40:12 UTC,-73.93639289970129,40.713542627652224,-73.97028147580419,40.69683017227654,1
70739572,2010-09-16 20:17:43.0000005,5.9,2010-09-16 20:17:43 UTC,-73.97203439006705,40.72318772381166,-73.94225195414312,40.75050916236636,5
56848857,2009-12-29 15:02:18.0000008,7.2,2009-12-29 15:02:18 UTC,-74.00635198038218,40.71071582731162,-73.97605560473772,40.704131334582826,2
58055419,2012-02-09 20:59:21.0000001,6.3,2012-02-09 20:59:21 UTC,-73.9495073488379,40.71653457912864,-73.9514114118918,40.73804954327617,1
50160571,2012-03-25 07:44:52.0000008,8.6,2012-03-25 07:44:52 UTC,-73.97796367938693,40.60058549674335,-73.95573979873797,40.656374498194296,6
69394024,2013-12-13 03:54:28.0000008,7.2,2013-12-13 03:54:28 UTC,-74.11131712761085,40.71400118172244,-74.16184062827023,40.69139747126099,6
65525468,2011-08-02 06:43:54.0000002,6.3,2011-08-02 06:43:54 UTC,-73.98722835455256,40.73432057368834,-73.97715543615493,40.75699167434257,6
90966606,2015-06-10 02:06:43.0000002,18.9,2015-06-10 02:06:43 UTC,-74.01724138971237,40.704763248852515,-74.04227380213057,40.714694705085044,3
39727468,2015-02-15 01:57:14.0000005,3.8,2015-02-15 01:57:14 UTC,-73.97513731310103,40.73312257894989,-73.95039995747706,40.748766273850094,1
52757120,2013-11-21 10:23:53.0000001,5.2,2013-11-21 10:23:53 UTC,-73.97182286700259,40.69846979286424,-73.95573103665629,40.72085128404122,3
68157848,2012-11-08 21:10:18.0000003,8.5,2012-11-08 21:10:18 UTC,-74.02767707791988,40.676213475917855,-74.0819408191028,40.66647577787666,1
78897542,2012-05-01 10:53:35.0000001,12.5,2012-05-01 10:53:35 UTC,-74.02990862232575,40.69699587476707,-74.02155538619644,40.716469394681354,1
74665032,2015-06-18 03:30:58.0000007,15.0,2015-06-18 03:30:58 UTC,-73.99166561200148,40.750912830151535,-73.98055766015725,40.749954797720875,1
96540567,2010-04-03 18:49:47.0000007,8.3,2010-04-03 18:49:47 UTC,-74.04654258581313,40.680589033333604,-74.06015234619518,40.63669017198239,1
86390464,2015-02-10 12:15:45.0000002,11.7,2015-02-10 12:15:45 UTC,-74.00314207654442,40.764163237016284,-74.01455544489457,40.76363302901519,2
49170987,2014-05-26 09:17:19.0000004,3.5,2014-05-26 09:17:19 UTC,-74.06166643301916,40.786653280994365,-74.02532192576018,40.77520698665334,2
53562567,2012-08-21 02:20:12.0000007,5.8,2012-08-21 02:20:12 UTC,-74.04263938674515,40.7084196710252,-74.02990809263943,40.71721742353196,6
24717335,2013-07-21 12:40:12.0000005,6.1,2013-07-21 12:40:12 UTC,-73.92329332490283,40.62520192095076,-73.92498652526838,40.61813359080225,1
61472382,2014-08-27 11:15:32.0000007,14.6,2014-08-27 11:15:32 UTC,-73.93040502834215,40.806873757352584,-73.93996233323847,40.85576637228923,1
13719242,2013-10-31 16:06:18.0000002,11.1,2013-10-31 16:06:18 UTC,-73.98752984541304,40.81255001236876,-74.0201399429153,40.81865315500546,1
49715250,2011-03-12 04:10:42.0000007,9.0,2011-03-12 04:10:42 UTC,-74.02919687238038,40.728809557592804,-74.02685471830276,40.700238889707265,2
84139152,2010-05-04 01:44:05.0000003,9.1,2010-05-04 01:44:05 UTC,-73.94680620299057,40.795953494210465,-73.92242941696516,40.7508650017345,1
45054178,2011-06-05 13:03:22.0000003,7.5,2011-06-05 13:03:22 UTC,-74.00700896615709,40.688601570081914,-74.04794044123922,40.66139916810975,3
39334882,2011-06-10 13:42:24.0000003,9.5,2011-06-10 13:42:24 UTC,-74.02665873730756,40.73372553349425,-73.9921190519332,40.72199011177104,1
92355424,2011-08-31 05:45:26.0000007,9.0,2011-08-31 05:45:26 UTC,-73.87892182984163,40.67136973794493,-73.8301226256371,40.65389919526938,3
53441466,2012-01-04 02:48:51.0000007,6.7,2012-01-04 02:48:51 UTC,-73.94568986527459,40.75979919011912,-73.9387560966391,40.72334206672558,6
50583876,2015-01-10 01:45:42.0000003,6.6,2015-01-10 01:45:42 UTC,-73.97507998981494,40.72995857134309,-73.98888004789463,40.767441742245545,1
87117865,2010-07-19 12:50:00.0000006,9.3,2010-07-19 12:50:00 UTC,-74.05327003389651,40.65843224380678,-74.05274878897136,40.652092471949246,5
64203558,2009-12-31 08:51:52.0000001,5.8,2009-12-31 08:51:52 UTC,-74.03979219060304,40.66683876060004,-74.02755467216936,40.62684535336535,1
96000616,2013-02-12 09:18:01.0000002,12.3,2013-02-12 09:18:01 UTC,-73.99076881060157,40.66258186295993,-74.05382786471536,40.638676826745616,1
38407771,2009-12-15 21:55:56.0000003,6.5,2009-12-15 21:55:56 UTC,-73.96591186467641,40.74268672932705,-73.90820968981818,40.75936386000229,6
84122310,2013-02-03 15:15:15.0000007,3.8,2013-02-03 15:15:15 UTC,-74.10015105861783,40.720077341648086,-74.1255580845762,40.67751501222538,5
28009224,2011-08-02 12:03:21.0000008,8.0,2011-08-02 12:03:21 UTC,-74.0476569621012,40.72770374018303,-74.00916633759145,40.672672504151066,1
52327755,2014-03-26 17:10:52.0000002,13.4,2014-03-26 17:10:52 UTC,-73.96442374435324,40.73507085747241,-73.96455463274116,40.74610471078892,1
80018913,2015-04-24 07:27:34.0000007,12.7,2015-04-24 07:27:34 UTC,-73.9099976878572,40.72435134968153,-73.92848654473381,40.683177404709866,1
8130144,2014-04-27 08:10:54.0000008,5.5,2014-04-27 08:10:54 UTC,-74.09072446390428,40.74382322299378,-74.05864736912758,40.686579191997204,1
5545583,2012-03-28 21:45:54.0000002,6.3,2012-03-28 21:45:54 UTC,-74.04465386138926,40.71676065254753,-74.11901032846717,40.71371890171578,3
55079037,2010-02-14 18:31:02.0000007,13.1,2010-02-14 18:31:02 UTC,-73.99988045189855,40.670201279453195,-73.99137036153253,40.65487066720493,1
55474455,2010-07-07 09:30:33.0000004,10.6,2010-07-07 09:30:33 UTC,-73.96853307327947,40.64516253945017,-73.96918701501617,40.636585393092545,6
42542436,2011-06-17 04:07:09.0000008,6.9,2011-06-17 04:07:09 UTC,-74.03587557438495,40.73611883910025,-74.02164158815292,40.747562260773734,2
47626914,2012-11-07 08:09:24.0000007,5.2,2012-11-07 08:09:24 UTC,-74.04238423226658,40.77946664510619,-74.02531761069017,40.81132250693951,1
54933927,2015-03-01 00:30:37.0000001,11.5,2015-03-01 00:30:37 UTC,-74.05030498061365,40.70430291815382,-74.05324556983578,40.72406332730897,1
53453338,2010-11-14 22:54:09.0000007,3.9,2010-11-14 22:54:09 UTC,-74.06456759285135,40.85664823002077,-74.06925174423178,40.871438280531,1
15881728,2014-08-22 05:49:29.0000004,2.9,2014-08-22 05:49:29 UTC,-74.00954001874855,40.6999139821814,-74.00104861482524,40.697381052052535,1
35045666,2009-05-17 08:54:29.0000005,16.7,2009-05-17 08:54:29 UTC,-74.00239381173886,40.83208676268876,-73.9529427668685,40.82427211277242,5
13722094,2010-05-22 05:37:25.0000005,7.6,2010-05-22 05:37:25 UTC,-74.08030191516632,40.71071159547558,-74.07112439645792,40.671193984179595,1
23178434,2015-04-12 15:48:06.0000006,8.6,2015-04-12 15:48:06 UTC,-74.01037639201719,40.77267594930426,-74.05125612607296,40.76016517808792,1
47321408,2014-09-16 19:43:49.0000005,10.1,2014-09-16 19:43:49 UTC,-73.97295413344861,40.69140501192377,-74.00531490503793,40.699789030163615,1
13796932,2012-05-17 01:30:16.0000008,13.0,2012-05-17 01:30:16 UTC,-74.07093580368478,40.68178733150622,-74.04391419423256,40.69066947322161,6
75023414,2010-07-27 06:00:13.0000004,6.8,2010-07-27 06:00:13 UTC,-73.9693903361276,40.726812028837244,-73.97325954988271,40.74516662257522,3
91053374,2014-12-25 00:57:24.0000002,9.5,2014-12-25 00:57:24 UTC,-73.95720046674676,40.743403847588056,-73.93941202357188,40.71332537563427,3
27063245,2014-10-25 12:23:58.0000008,9.6,2014-10-25 12:23:58 UTC,-74.04525187296132,40.70975983392778,-74.02223300358423,40.714606245203065,6
40443226,2012-06-17 22:36:55.0000008,8.3,2012-06-17 22:36:55 UTC,-73.9434150024172,40.64671875489652,-73.90514172422512,40.67203078717047,6
98636744,2014-09-18 16:05:20.0000008,4.5,2014-09-18 16:05:20 UTC,-74.07447054628385,40.738248715166016,-74.03830973862755,40.74632754538943,1
92444238,2011-04-23 01:10:26.0000006,10.1,2011-04-23 01:10:26 UTC,-73.9674797768174,40.82479599054905,-73.9924737630687,40.80383142913283,1
74619289,2014-10-03 04:36:21.0000005,11.5,2014-10-03 04:36:21 UTC,-74.04170620880308,40.71322162423322,-73.9929076552672,40.74304681610858,1
8887739,2015-02-20 13:40:48.0000006,9.3,2015-02-20 13:40:48 UTC,-73.95854841211275,40.72763586674391,-73.93942372926878,40.6935115176743,3
61736972,2011-12-18 04:52:33.0000005,7.0,2011-12-18 04:52:33 UTC,-73.96938736348272,40.629904853697816,-73.93112100863385,40.67682102738022,1
62071026,2009-03-06 00:50:56.0000004,11.0,2009-03-06 00:50:56 UTC,-73.94188931658027,40.785202774820625,-73.88414507084335,40.791257555596886,1
1769598,2010-08-13 01:22:01.0000007,12.1,2010-08-13 01:22:01 UTC,-73.98401394201125,40.732159752506604,-73.95272198926033,40.709483878569145,1
90178975,2013-05-21 23:49:08.0000002,13.2,2013-05-21 23:49:08 UTC,-73.96536937071843,40.76529084957912,-73.98366979624086,40.7495212717153,3
50007334,2014-04-30 19:27:17.0000005,18.7,2014-04-30 19:27:17 UTC,-73.94971081915803,40.694313200343935,-73.9218910544169,40.660669133088874,1
29433648,2010-05-08 19:56:14.0000001,11.0,2010-05-08 19:56:14 UTC,-73.9678648398822,40.72411913386411,-73.95941742935162,40.73949615591918,2
8971379,2010-10-27 19:18:46.0000008,11.2,2010-10-27 19:18:46 UTC,-74.00418663287913,40.692620453597684,-74.01013766043654,40.69957737123243,1
4331068,2014-05-25 10:50:47.0000005,6.4,2014-05-25 10:50:47 UTC,-73.98324776204545,40.60166598091719,-74.0421776792302,40.61686811720366,1
37810847,2013-02-16 04:12:12.0000004,4.6,2013-02-16 04:12:12 UTC,-74.06740544025006,40.7129968340189,-74.04549262061643,40.720590952270165,3
35428803,2010-01-11 20:02:58.0000004,14.1,2010-01-11 20:02:58 UTC,-74.03692375856018,40.712717635591744,-74.09603441631502,40.714333298753196,1
6654237,2012-03-14 05:15:25.0000008,15.7,2012-03-14 05:15:25 UTC,-74.01332516807753,40.75410123831133,-74.01180666013667,40.794192726059144,2
62553124,2011-09-29 03:02:21.0000001,16.2,2011-09-29 03:02:21 UTC,-74.03826198260019,40.64555752320866,-74.01082465317641,40.64514358336628,1
46816038,2010-08-26 10:15:22.0000007,6.7,2010-08-26 10:15:22 UTC,-73.92127021222758,40.70235319002184,-73.89775436478149,40.74148011471716,5
18750764,2010-07-29 13:26:08.0000002,7.3,2010-07-29 13:26:08 UTC,-73.98743135763166,40.684767655737545,-74.04634767550529,40.643880533209156,6
37898446,2011-08-05 20:26:35.0000001,4.9,2011-08-05 20:26:35 UTC,-73.97267003665925,40.58899787568363,-74.01994361250959,40.64330408296031,1
24841962,2012-05-18 23:14:23.0000006,3.9,2012-05-18 23:14:23 UTC,-74.03043184687706,40.69725752925659,-74.02073898253676,40.69827892681593,1
67834972,2013-09-21 12:50:26.0000005,8.0,2013-09-21 12:50:26 UTC,-73.97646258625772,40.76000142928247,-74.00412708263798,40.720047455719275,1
44156515,2011-11-16 15:49:41.0000004,17.0,2011-11-16 15:49:41 UTC,-74.00352286303195,40.677429883900714,-74.0636205531254,40.68547704569311,1
23993420,2009-04-15 10:41:22.0000002,7.9,2009-04-15 10:41:22 UTC,-73.97239495649161,40.72174624673088,-73.9561696756534,40.716041217649554,2
63190751,2012-06-03 16:15:00.0000008,21.1,2012-06-03 16:15:00 UTC,-74.04536946879544,40.729015586175784,-74.0509747759202,40.77215815311645,1
22970758,2010-07-17 10:05:56.0000005,9.9,2010-07-17 10:05:56 UTC,-74.0281665688857,40.72062771574039,-74.03647004629518,40.68036447408795,1
37513466,2014-04-29 04:14:16.0000001,6.9,2014-04-29 04:14:16 UTC,-74.02138434350188,40.6862583894166,-74.04435387335612,40.69147182552854,3
32288562,2013-05-25 11:55:03.0000007,9.2,2013-05-25 11:55:03 UTC,-73.97114692185752,40.73161479688828,-73.96542168109085,40.74926746954903,1
22351509,2011-05-06 18:37:52.0000006,14.6,2011-05-06 18:37:52 UTC,-74.09201588762984,40.71223796345733,-74.09626888906034,40.75865794178999,2
24484187,2015-01-05 17:29:21.0000005,14.8,2015-01-05 17:29:21 UTC,-74.07730249729634,40.66116869518688,-74.10352551959575,40.69666794363427,1
62777469,2014-05-10 05:26:51.0000001,12.9,2014-05-10 05:26:51 UTC,-73.94486890203896,40.732088289100375,-73.93624105217388,40.74798745417965,2
37093880,2013-01-26 13:49:08.0000007,4.0,2013-01-26 13:49:08 UTC,-74.03790013934015,40.75939447088817,-74.03994030459064,40.728463665168206,6
51441204,2012-10-10 09:13:31.0000003,8.1,2012-10-10 09:13:31 UTC,-73.98246225044164,40.676856858955034,-73.97872007081773,40.66638640390113,6
82752859,2013-08-03 13:12:54.0000003,10.0,2013-08-03 13:12:54 UTC,-73.96040831674617,40.74268917479002,-73.9450030074771,40.734607496545074,1
97302107,2009-03-10 08:17:17.0000004,10.1,2009-03-10 08:17:17 UTC,-74.01119084109261,40.816306531074254,-73.99710532805891,40.80856067926722,2
45066131,2014-10-13 18:31:22.0000007,10.1,2014-10-13 18:31:22 UTC,-73.92829583998576,40.768890567643034,-73.88052069794593,40.77955678371098,6
76415325,2009-11-02 16:37:25.0000007,10.3,2009-11-02 16:37:25 UTC,-73.98885612001692,40.74224227771393,-73.95770584825863,40.74266491368461,6
36563453,2009-03-11 17:05:35.0000002,8.0,2009-03-11 17:05:35 UTC,-73.96460651781058,40.73345996712375,-73.88637638468073,40.72458884181162,2
35755914,2011-09-26 03:37:43.0000004,5.4,2011-09-26 03:37:43 UTC,-73.98253767643719,40.68062427124132,-74.02810444897288,40.66030611298787,5
51873983,2009-04-01 21:24:52.0000008,7.3,2009-04-01 21:24:52 UTC,-73.99335192612149,40.68318454245065,-73.98891563345748,40.63932404708448,3
